outdoor_air_temperature;air_temperature;relative_humidity;season;country;building_type;air_speed;metabolic_rate;climate;cooling_type
18.2;23.77;42.0;cool/dry;australia;office;0.14;1.241467576791809;tropical savanna;air conditioned
10.4;20.2;49.5;winter;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
8.4;21.9;53.2;winter;uk;classroom;0.09;1.2;warm-summerÂ humid continental;naturally ventilated
25.1;28.4;61.46043002586276;summer;australia;office;0.11;1.131399317406143;humid subtropical;naturally ventilated
28.9;23.1;78.3;summer;india;office;0.02;1.1;subtropical highland;naturally ventilated
24.7;26.9;59.0;cool/dry;india;office;0.21;1.0;tropical wet savanna;mixed mode
29.75;28.9;49.0;cool/dry;india;office;0.02;1.0;hot semi-arid;mixed mode
21.16;28.3;44.5;summer;germany;office;0.09;1.4;temperate oceanic;naturally ventilated
20.73;18.5;39.2;winter;india;multifamily housing;0.26;1.0;hot semi-arid;naturally ventilated
18.6;21.6;57.2;winter;portugal;others;0.07;1.9;hot-summer mediterranean;naturally ventilated
10.1;23.3;46.5;summer;uk;others;0.1;1.2;temperate oceanic;mixed mode
-7.25;13.5;37.8;winter;china;classroom;0.23;1.2;humid subtropical;mixed mode
21.0;27.7;36.0;summer;germany;office;0.05;1.2;temperate oceanic;mixed mode
27.95;22.0;42.330000000000005;summer;australia;office;0.1763333333333333;1.095360824742268;hot arid;air conditioned
29.52777777777778;31.0;61.400000000000006;summer;pakistan;office;0.2304;0.7679180887372011;desert (hot arid);naturally ventilated
20.8;25.1;59.4;summer;portugal;office;0.1;1.2;warm-summer mediterranean;naturally ventilated
20.6;25.9;42.46871569580456;summer;australia;office;0.08;1.1348122866894197;temperature marine;air conditioned
17.6;26.2;62.9;summer;portugal;others;0.12;1.2;warm-summer mediterranean;mixed mode
23.6;27.8;40.5;winter;india;office;0.12;1.6;tropical wet savanna;naturally ventilated
14.166666666666668;24.23;23.89532024065417;winter;usa;office;0.0566666666666666;1.0;mediterranean;air conditioned
20.25;22.5;66.13174163366963;summer;australia;office;0.0899999999999999;1.0580204778156996;temperature marine;air conditioned
20.15;23.98999999999999;53.0;cool/dry;australia;office;0.2;1.241467576791809;tropical savanna;air conditioned
23.55;25.9;27.7;winter;india;multifamily housing;0.3;1.05;hot semi-arid;mixed mode
18.75;25.3;43.0;cool/dry;india;office;0.01;1.2;hot semi-arid;mixed mode
18.888888888888893;22.969999999999995;58.45793785793055;summer;usa;office;0.0233333333333333;1.3999999999999997;mediterranean;naturally ventilated
36.35;25.6;52.1;summer;india;office;0.01;1.4;subtropical highland;naturally ventilated
12.777777777777777;22.23;41.1448764335256;winter;usa;office;0.01;1.2;mediterranean;air conditioned
22.77777777777778;22.670000000000005;61.37163238676813;summer;usa;office;0.07;1.2;mediterranean;air conditioned
39.4;30.5;41.8;summer;india;multifamily housing;1.3;1.0;hot semi-arid;naturally ventilated
24.85;24.45;42.07;summer;australia;office;0.1446666666666667;1.2671821305841924;hot arid;air conditioned
31.75;25.7;38.0;hot/wet;india;office;0.03;1.0;hot semi-arid;mixed mode
32.24;32.6;82.3;winter;india;multifamily housing;0.5;1.48;hot semi-arid;mixed mode
-21.05;19.6;62.6;winter;china;classroom;0.12;1.2;humid subtropical;mixed mode
28.75;25.3;64.83032926906424;hot/wet;australia;office;0.05;1.0580204778156996;tropical savanna;air conditioned
28.05;32.1;70.9;hot/wet;malaysia;multifamily housing;1.2;1.0;tropical rainforest;naturally ventilated
10.2;19.6;59.7;winter;iran;office;0.05;1.0;hot-summer mediterranean;naturally ventilated
28.1;28.8;63.0;cool/dry;india;office;0.35;1.0;tropical wet savanna;air conditioned
16.333333333333325;28.010000000000005;35.61202545385224;summer;usa;office;0.2766666666666667;1.0;mediterranean;naturally ventilated
39.24;22.1;35.6;winter;india;others;0.29;1.2;hot semi-arid;air conditioned
17.75;29.6;29.0;cool/dry;india;office;0.03;1.0;hot semi-arid;mixed mode
25.6;24.06333333333332;62.5;summer;australia;office;0.2103333333333333;1.1168384879725086;hot arid;air conditioned
17.8;21.5;55.6;winter;portugal;others;0.06;1.2;hot-summer mediterranean;naturally ventilated
27.4;30.9;50.80000000000001;summer;pakistan;office;0.3249;0.8873720136518772;semi arid midlatitude;naturally ventilated
-0.5555555555555557;23.003333333333323;38.59004606486163;winter;usa;office;0.1253333333333333;1.0;humid midlatitude;air conditioned
30.28;32.1;86.9;summer;india;multifamily housing;0.48;0.85;hot semi-arid;mixed mode
21.0;26.6;50.5;summer;germany;office;0.01;1.2;temperate oceanic;naturally ventilated
14.166666666666668;24.170000000000005;24.02572545290372;winter;usa;office;0.0566666666666666;1.3999999999999997;mediterranean;air conditioned
33.25;29.1;26.0;hot/wet;india;office;0.03;1.0;hot semi-arid;mixed mode
28.53;26.1;33.8;winter;india;others;0.39;1.2;hot semi-arid;air conditioned
8.4;22.3;47.0;winter;uk;classroom;0.05;1.2;warm-summerÂ humid continental;naturally ventilated
9.55;21.3;51.30000000000001;winter;uk;office;0.06;2.6;west coast marine;air conditioned
17.8;22.3;70.6;summer;uk;classroom;0.08;1.2;warm-summerÂ humid continental;naturally ventilated
24.0;27.9;43.0;summer;germany;office;0.3;1.2;temperate oceanic;naturally ventilated
24.1;27.2;70.09567728422763;summer;australia;office;0.26;1.1484641638225257;humid subtropical;naturally ventilated
26.28;27.5;86.1;cool/dry;india;multifamily housing;0.06;1.1;tropical wet savanna;mixed mode
26.75;24.5;61.0;summer;pakistan;office;0.241;0.8873720136518772;semi arid midlatitude;naturally ventilated
30.9;29.6;77.0;summer;pakistan;office;0.0529;0.8873720136518772;desert (hot arid);naturally ventilated
21.4;22.663333333333327;41.1;summer;australia;office;0.106;1.5979381443298968;hot arid;air conditioned
26.15;28.4;63.9;summer;china;classroom;0.64;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
35.45;37.0;46.6;summer;india;office;0.29;1.3;monsoon-influenced humid subtropical;mixed mode
22.63;25.6;50.1;cool/dry;india;multifamily housing;0.05;1.1;tropical wet savanna;naturally ventilated
19.9;28.8;23.5;summer;china;classroom;0.15;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
30.7;23.2;65.2;hot/wet;thailand;office;0.1;1.1;tropical savanna;air conditioned
18.75;25.1;51.0;cool/dry;india;office;0.05;1.0;hot semi-arid;mixed mode
35.45;34.2;53.1;summer;india;office;1.01;1.3;monsoon-influenced humid subtropical;mixed mode
26.75;27.2;56.400000000000006;summer;pakistan;office;0.0256;1.006825938566553;semi arid midlatitude;naturally ventilated
17.7;21.6;46.7;winter;greece;classroom;0.0;1.2;hot-summer mediterranean;naturally ventilated
18.5;22.3;57.900000000000006;summer;uk;office;0.101761;1.2;west coast marine;naturally ventilated
24.99;29.8;70.7;hot/wet;india;multifamily housing;0.4;0.9;tropical wet savanna;naturally ventilated
25.1;26.1;69.7;summer;india;office;0.05;1.1;tropical wet savanna;naturally ventilated
6.25;28.9;61.2;summer;china;classroom;0.04;1.2;humid subtropical;naturally ventilated
10.4;22.0;61.6;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
23.6;31.8;10.7;summer;pakistan;office;0.6694642549057466;1.006825938566553;desert (hot arid);naturally ventilated
5.7;18.3;34.5;winter;pakistan;office;0.1207555868075206;0.7679180887372011;desert (hot arid);naturally ventilated
26.7;24.5;46.09719652870813;cool/dry;australia;office;0.03;1.0921501706484644;tropical savanna;air conditioned
26.75;28.4;53.0;cool/dry;india;office;0.04;1.0;tropical wet savanna;air conditioned
11.88888888888889;21.46;46.88642;winter;usa;office;0.0763333333333333;1.0;mediterranean;air conditioned
26.91666666666667;33.22500000000001;22.3527777777778;summer;greece;office;0.125060205635173;2.0;mediterranean;naturally ventilated
32.25;29.8;55.0;hot/wet;india;office;0.02;1.0;tropical wet savanna;mixed mode
13.59;24.1;46.7;summer;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
10.4;22.0;61.6;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
11.5;12.2;50.80000000000001;winter;pakistan;office;0.0252737063632324;0.8873720136518772;semi arid high altitude;naturally ventilated
27.07710089;29.6;46.3;summer;italy;multifamily housing;0.0;1.0;temperate;naturally ventilated
30.0;26.3;38.6;summer;philippines;office;0.17;1.1;tropical wet savanna;air conditioned
9.2;23.046666666666667;42.67;winter;australia;office;0.1013333333333333;1.357;hot arid;air conditioned
23.61111111111111;22.82;60.2876944486052;summer;usa;office;0.0133333333333333;1.3999999999999997;mediterranean;air conditioned
23.83333333333333;28.19583333333329;28.1055555555556;summer;greece;office;2.06625;2.0;mediterranean;naturally ventilated
10.4;22.4;38.6;winter;uk;others;0.0;1.2;temperate oceanic;mixed mode
18.1;23.9;63.1;summer;uk;classroom;0.11;1.2;warm-summerÂ humid continental;naturally ventilated
5.55;20.3;68.9;winter;iran;office;0.03;2.0;hot-summer mediterranean;naturally ventilated
-2.9;24.6;58.9;winter;china;others;0.08;1.6;humid subtropical;naturally ventilated
16.15;24.5;55.0;cool/dry;india;office;0.05;1.0;hot semi-arid;mixed mode
29.65;24.2;57.24050253428559;hot/wet;australia;office;0.06;1.36518771331058;tropical savanna;air conditioned
30.6;28.8;66.0;hot/wet;india;office;0.01;1.0;tropical wet savanna;air conditioned
28.05;24.4;60.1;hot/wet;singapore;office;0.05;1.5870307167235491;wet equatorial;air conditioned
27.75;26.2;46.9;summer;china;classroom;0.05;1.1;monsoon-influenced hot-summer humid continental;air conditioned
32.0;27.6;54.0;hot/wet;india;office;0.55;1.0;tropical wet savanna;air conditioned
14.166666666666671;22.42;23.66179;winter;usa;office;0.0536666666666666;1.3999999999999997;mediterranean;air conditioned
19.0;23.9;52.4;summer;portugal;others;0.06;1.3;warm-summer mediterranean;mixed mode
29.2;31.7;67.5;hot/wet;thailand;office;0.21;1.1;tropical savanna;naturally ventilated
25.4;23.54333333333332;44.540000000000006;summer;australia;office;0.1216666666666666;1.38745704467354;hot arid;air conditioned
10.0;23.469999999999995;36.5;winter;uk;office;0.13;1.194539249146758;west coast marine;mixed mode
20.92761905;23.4;50.7;summer;australia;senior center;0.3;1.0;temperate oceanic;mixed mode
33.25;30.5;67.3;summer;india;multifamily housing;0.69;2.0;monsoon-influenced humid subtropical;mixed mode
19.25;22.7;51.66697215530764;summer;australia;office;0.06;1.2764505119453926;temperature marine;naturally ventilated
11.88888888888889;20.81;48.24183;winter;usa;office;0.046;1.2;mediterranean;air conditioned
22.65;25.14;50.0;cool/dry;australia;office;0.12;1.261262798634812;tropical savanna;air conditioned
26.91666666666667;29.36;34.02;summer;greece;office;0.42;1.1;mediterranean;naturally ventilated
26.9;23.739999999999995;54.0;hot/wet;australia;office;0.14;0.9931740614334472;tropical savanna;air conditioned
27.37;26.7;71.2;cool/dry;india;multifamily housing;0.7;0.8;tropical wet savanna;mixed mode
11.38888888888889;20.469999999999995;46.942981817264;winter;usa;office;0.02;1.0;mediterranean;naturally ventilated
32.8;23.2;47.5;summer;india;office;0.04;1.3;monsoon-influenced humid subtropical;air conditioned
30.9;29.1;81.6;summer;pakistan;office;0.2704000000000001;0.7679180887372011;desert (hot arid);naturally ventilated
19.7;25.2;50.8;summer;portugal;others;0.13;1.2;warm-summer mediterranean;mixed mode
12.6;22.7;31.98048450548697;summer;australia;office;0.2800000000000001;1.0580204778156996;temperature marine;naturally ventilated
15.0;21.0;73.1;summer;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
13.916666666666671;22.73;39.57523942132367;winter;usa;office;0.1633333333333333;1.2;mediterranean;naturally ventilated
23.8;23.5;49.9555262894766;summer;australia;office;0.06;1.331058020477816;humid subtropical;air conditioned
21.1;17.9;31.2;winter;india;multifamily housing;0.25;1.0;hot semi-arid;naturally ventilated
13.88888888888889;22.7;39.88909983393139;winter;usa;office;0.0966666666666666;1.0;mediterranean;air conditioned
26.35;31.7;18.6;summer;pakistan;office;0.2469289547180388;0.8873720136518772;desert (hot arid);naturally ventilated
15.46239;21.2;45.5;winter;australia;office;0.1;1.1;humid subtropical;mixed mode
33.75;29.7;29.0;hot/wet;india;office;0.09;1.0;hot semi-arid;mixed mode
-16.299999999999997;16.8;39.9;winter;china;others;0.06;1.2;humid subtropical;mixed mode
20.1;26.0;51.0;summer;portugal;office;0.05;1.2;warm-summer mediterranean;naturally ventilated
23.45;22.1;50.28569944196341;cool/dry;australia;office;0.0899999999999999;1.075085324232082;tropical savanna;air conditioned
13.59;24.1;46.7;summer;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
26.75;27.9;61.0;summer;pakistan;office;0.2025;1.877133105802048;semi arid midlatitude;naturally ventilated
3.9;20.3;42.8;winter;france;others;0.0;1.4;temperate oceanic;mixed mode
6.199999999999999;23.0;65.0;winter;iran;office;0.03;0.8;hot-summer mediterranean;naturally ventilated
23.78321429;24.8;61.8;summer;australia;senior center;0.11;1.0;humid subtropical;mixed mode
27.15;23.1;60.95591887653419;hot/wet;australia;office;0.0899999999999999;1.2201365187713311;tropical savanna;air conditioned
27.6;30.7;79.1;hot/wet;thailand;office;0.75;1.1;tropical savanna;naturally ventilated
15.72;26.0;57.3;summer;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
15.95;23.0;42.92175380541921;summer;australia;office;0.14;1.2167235494880546;temperature marine;naturally ventilated
27.05555555555556;26.0;37.40444444444439;summer;greece;office;0.657;1.3999999999999997;mediterranean;naturally ventilated
27.388888888888893;28.3;75.2963295924865;hot/wet;singapore;office;0.15;1.132679180887372;wet equatorial;naturally ventilated
30.0;24.9;60.2;summer;australia;office;0.06;1.2;humid subtropical;mixed mode
27.8;27.0;28.4;winter;india;multifamily housing;0.0;1.0;hot semi-arid;naturally ventilated
23.55;31.9;68.4;summer;china;classroom;0.35;1.2;humid subtropical;mixed mode
31.55;27.5;48.3;winter;india;multifamily housing;0.27;1.0;hot semi-arid;naturally ventilated
12.5;22.5;49.3;summer;portugal;others;0.01;1.3;warm-summer mediterranean;mixed mode
24.4652381;27.8;65.0;summer;australia;senior center;0.27;0.8;humid subtropical;mixed mode
28.55;31.2;54.6;hot/wet;malaysia;multifamily housing;0.2;1.0;tropical rainforest;naturally ventilated
25.24;23.5;49.6;winter;india;multifamily housing;0.23;1.0;hot semi-arid;naturally ventilated
25.31;26.1;39.0;winter;india;classroom;0.38;1.2;hot semi-arid;air conditioned
38.6;22.6;59.8;summer;india;office;0.44;1.2;hot semi-arid;mixed mode
28.98;31.9;92.9;summer;india;multifamily housing;0.35;1.2;hot semi-arid;naturally ventilated
28.81;22.1;33.9;winter;india;others;0.3;1.2;hot semi-arid;air conditioned
29.41;31.7;75.4;hot/wet;india;multifamily housing;0.35;1.0;tropical wet savanna;naturally ventilated
14.6;24.5;61.0;summer;portugal;office;0.08;1.6;warm-summer mediterranean;naturally ventilated
27.25;29.3;67.4;summer;china;classroom;1.41;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
13.7;23.7;61.5;summer;portugal;office;0.07;1.6;warm-summer mediterranean;naturally ventilated
20.6;23.6;48.14274706770332;summer;australia;office;0.11;1.194539249146758;temperature marine;air conditioned
14.25;21.0;44.769537379321335;summer;australia;office;0.07;1.3225255972696244;temperature marine;naturally ventilated
12.300000000000002;22.64;53.0;summer;uk;office;0.04;1.194539249146758;west coast marine;naturally ventilated
14.52;21.3;60.3;summer;uk;classroom;0.05;1.2;warm-summerÂ humid continental;naturally ventilated
16.449999999999996;21.72;47.0;cool/dry;australia;office;0.1;1.1918088737201364;tropical savanna;air conditioned
32.8;22.9;49.9;summer;india;office;0.09;1.1;monsoon-influenced humid subtropical;air conditioned
32.1;26.7;45.0;hot/wet;india;office;0.35;1.0;tropical wet savanna;mixed mode
14.4;23.1;40.2;winter;portugal;others;0.02;1.3;warm-summer mediterranean;mixed mode
27.388888888888893;29.6;70.21520480619246;hot/wet;singapore;office;0.41;1.0857508532423208;wet equatorial;naturally ventilated
24.75;30.9;76.8;summer;india;multifamily housing;0.1;1.1;hot semi-arid;mixed mode
12.5;22.2;46.8;winter;portugal;others;0.08;1.3;warm-summer mediterranean;mixed mode
14.166666666666668;23.3;26.43665259846924;winter;usa;office;0.0433333333333333;1.0;mediterranean;air conditioned
4.1;28.5;64.4;winter;china;classroom;0.4;1.2;humid subtropical;naturally ventilated
26.9;24.72;58.0;hot/wet;australia;office;0.12;0.9931740614334472;tropical savanna;air conditioned
19.1;24.6;45.3;summer;greece;others;0.2;1.2;hot-summer mediterranean;mixed mode
30.35;31.8;67.0;cool/dry;india;office;0.13;1.0;tropical wet savanna;air conditioned
25.3;21.8;34.0;winter;india;multifamily housing;0.26;1.0;hot semi-arid;naturally ventilated
23.8;26.9;55.96772735382848;summer;australia;office;0.26;1.0409556313993171;humid subtropical;naturally ventilated
20.7;22.8;55.80000000000001;summer;canada;office;0.06;1.1;continental subarctic;air conditioned
26.7;26.3;66.6;cool/dry;india;office;0.43;1.3;tropical wet savanna;air conditioned
19.6;23.0;58.6;summer;portugal;others;0.08;1.9;warm-summer mediterranean;mixed mode
32.75;27.9;35.0;hot/wet;india;office;0.22;1.0;hot semi-arid;mixed mode
24.7;26.9;59.0;cool/dry;india;office;0.21;1.0;tropical wet savanna;mixed mode
13.85;27.0;75.1;summer;china;classroom;0.13;1.2;humid subtropical;mixed mode
27.05555555555556;30.75;37.0;summer;greece;office;0.0;1.0;mediterranean;naturally ventilated
26.6;25.4;36.0;cool/dry;india;office;0.08;1.0;tropical wet savanna;mixed mode
10.4;19.7;56.2;summer;uk;classroom;0.09;1.2;warm-summerÂ humid continental;naturally ventilated
